fine_platform,fine_table,fine_record_id,fine_account,fine_source_file,fine_time_start,fine_time_end,fine_time_granularity,fine_date,title,title_missing
netflix,netflix_viewing_public,netflix_view_000458,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Yetersiz Önlem,false
netflix,netflix_viewing_public,netflix_view_000459,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Son Kapı,false
netflix,netflix_viewing_public,netflix_view_000460,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Sinek,false
netflix,netflix_viewing_public,netflix_view_000461,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Kafka,false
netflix,netflix_viewing_public,netflix_view_000462,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Yoğun Bakım,false
netflix,netflix_viewing_public,netflix_view_000463,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Bir Dakika,false
netflix,netflix_viewing_public,netflix_view_000464,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Gün Batımı,false
netflix,netflix_viewing_public,netflix_view_000465,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Devam,false
netflix,netflix_viewing_public,netflix_view_000466,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Yeşil Işık,false
netflix,netflix_viewing_public,netflix_view_000467,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: İhanet,false
netflix,netflix_viewing_public,netflix_view_000468,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Çatıdaki Pizza,false
netflix,netflix_viewing_public,netflix_view_000469,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 3. Sezon: Terk,false
netflix,netflix_viewing_public,netflix_view_000470,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: ABQ,false
netflix,netflix_viewing_public,netflix_view_000471,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Phoneix,false
netflix,netflix_viewing_public,netflix_view_000472,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Yaşam Döngüsü,false
netflix,netflix_viewing_public,netflix_view_000473,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Kutlama,false
netflix,netflix_viewing_public,netflix_view_000474,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Dört Uzun Gün,false
netflix,netflix_viewing_public,netflix_view_000475,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Saul Goodman,false
netflix,netflix_viewing_public,netflix_view_000476,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Siyah ve Mavi,false
netflix,netflix_viewing_public,netflix_view_000477,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: ATM,false
netflix,netflix_viewing_public,netflix_view_000478,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Hamamböcekleri,false
netflix,netflix_viewing_public,netflix_view_000479,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Özür,false
netflix,netflix_viewing_public,netflix_view_000480,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Ölü Arının İğnesi,false
netflix,netflix_viewing_public,netflix_view_000481,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Zil,false
netflix,netflix_viewing_public,netflix_view_000482,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 2. Sezon: Yedi Yüz Otuz Yedi,false
netflix,netflix_viewing_public,netflix_view_000483,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 1. Sezon: Yasa Dışı,false
netflix,netflix_viewing_public,netflix_view_000484,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 1. Sezon: Heisenberg,false
netflix,netflix_viewing_public,netflix_view_000485,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 1. Sezon: Yastık,false
netflix,netflix_viewing_public,netflix_view_000486,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 1. Sezon: Hasta Adam,false
netflix,netflix_viewing_public,netflix_view_000487,,source_000001,2025-04-14,2025-04-14,date,2025-04-14,Breaking Bad: 1. Sezon: Eksik Parça,false
netflix,netflix_viewing_public,netflix_view_000488,,source_000001,2025-04-10,2025-04-10,date,2025-04-10,Gladyatör,false
netflix,netflix_viewing_public,netflix_view_000489,,source_000001,2025-04-01,2025-04-01,date,2025-04-01,Breaking Bad: 1. Sezon: Yazı Tura,false
netflix,netflix_viewing_public,netflix_view_000490,,source_000001,2025-04-01,2025-04-01,date,2025-04-01,Breaking Bad: 1. Sezon: Pilot Bölüm,false
netflix,netflix_viewing_public,netflix_view_000491,,source_000001,2025-04-01,2025-04-01,date,2025-04-01,Ejderhalar: Sınırın Ötesinde: 1. Sezon: Berk'teki Koca Adam,false
netflix,netflix_viewing_public,netflix_view_000492,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Aslanın Düşüşü,false
netflix,netflix_viewing_public,netflix_view_000493,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Zincire Vurulmuş,false
netflix,netflix_viewing_public,netflix_view_000494,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Maelstrom,false
netflix,netflix_viewing_public,netflix_view_000495,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Motley'ye Dönüş,false
netflix,netflix_viewing_public,netflix_view_000496,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Wyrmwood,false
netflix,netflix_viewing_public,netflix_view_000497,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Kafesteki Yaratık,false
netflix,netflix_viewing_public,netflix_view_000498,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Brackenholme,false
netflix,netflix_viewing_public,netflix_view_000499,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,Kurt Kral: 1. Sezon: Kurdun Yükselişi,false
netflix,netflix_viewing_public,netflix_view_000500,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Avatar Aang,false
netflix,netflix_viewing_public,netflix_view_000501,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Cehenneme Doğru,false
netflix,netflix_viewing_public,netflix_view_000502,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Yaşlı Ustalar,false
netflix,netflix_viewing_public,netflix_view_000503,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Anka Kral,false
netflix,netflix_viewing_public,netflix_view_000504,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Köz Adası Oyuncuları,false
netflix,netflix_viewing_public,netflix_view_000505,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Güneyli Akıncılar,false
netflix,netflix_viewing_public,netflix_view_000506,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kaynayan Kaya: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_000507,,source_000001,2025-03-29,2025-03-29,date,2025-03-29,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kaynayan Kaya: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_000508,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Ateş Bükme Ustaları,false
netflix,netflix_viewing_public,netflix_view_000509,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Batı Hava Tapınağı,false
netflix,netflix_viewing_public,netflix_view_000510,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kara Güneş Günü: Kısım 2: Tutulma,false
netflix,netflix_viewing_public,netflix_view_000511,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kara Güneş Günü: Kısım 1: İşgal,false
netflix,netflix_viewing_public,netflix_view_000512,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kâbuslar ve Hayaller,false
netflix,netflix_viewing_public,netflix_view_000513,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kukla Ustası,false
netflix,netflix_viewing_public,netflix_view_000514,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kaçak,false
netflix,netflix_viewing_public,netflix_view_000515,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Avatar ve Ateş Kralı,false
netflix,netflix_viewing_public,netflix_view_000516,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Kumsal,false
netflix,netflix_viewing_public,netflix_view_000517,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Sokka'nın Hocası,false
netflix,netflix_viewing_public,netflix_view_000518,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Boyalı Kadın,false
netflix,netflix_viewing_public,netflix_view_000519,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Bandana,false
netflix,netflix_viewing_public,netflix_view_000520,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 3. Kitap: Uyanış,false
netflix,netflix_viewing_public,netflix_view_000521,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Kaderin Yol Ayrımı,false
netflix,netflix_viewing_public,netflix_view_000522,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Guru,false
netflix,netflix_viewing_public,netflix_view_000523,,source_000001,2025-03-27,2025-03-27,date,2025-03-27,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Toprak Kralı,false
netflix,netflix_viewing_public,netflix_view_000524,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Laogai Gölü,false
netflix,netflix_viewing_public,netflix_view_000525,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Appa'nın Kayıp Günleri,false
netflix,netflix_viewing_public,netflix_view_000526,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Ba Sing Se Öyküleri,false
netflix,netflix_viewing_public,netflix_view_000527,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Duvarlar ve Sırlar Şehri,false
netflix,netflix_viewing_public,netflix_view_000528,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Matkap,false
netflix,netflix_viewing_public,netflix_view_000529,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Yılan Geçidi,false
netflix,netflix_viewing_public,netflix_view_000530,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Çöl,false
netflix,netflix_viewing_public,netflix_view_000531,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Kütüphane,false
netflix,netflix_viewing_public,netflix_view_000532,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Zor Görev,false
netflix,netflix_viewing_public,netflix_view_000533,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Takip,false
netflix,netflix_viewing_public,netflix_view_000534,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Zuko Tek Başına,false
netflix,netflix_viewing_public,netflix_view_000535,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Kör Haydut,false
netflix,netflix_viewing_public,netflix_view_000536,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Avatar Günü,false
netflix,netflix_viewing_public,netflix_view_000537,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Bataklık,false
netflix,netflix_viewing_public,netflix_view_000538,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Omashu'ya Dönüş,false
netflix,netflix_viewing_public,netflix_view_000539,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: İki Sevgili Mağarası,false
netflix,netflix_viewing_public,netflix_view_000540,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 2. Kitap: Avatar Hâli,false
netflix,netflix_viewing_public,netflix_view_000541,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Kuzeyin İşgali: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_000542,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Kuzeyin İşgali: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_000543,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Su Bükme Ustası,false
netflix,netflix_viewing_public,netflix_view_000544,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Kuzeydeki Hava Tapınağı,false
netflix,netflix_viewing_public,netflix_view_000545,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Kaçak,false
netflix,netflix_viewing_public,netflix_view_000546,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Su Kabilesi'nden Bato,false
netflix,netflix_viewing_public,netflix_view_000547,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Falcı,false
netflix,netflix_viewing_public,netflix_view_000548,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Mavi Ruh,false
netflix,netflix_viewing_public,netflix_view_000549,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Fırtına,false
netflix,netflix_viewing_public,netflix_view_000550,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Büyük Bölünme,false
netflix,netflix_viewing_public,netflix_view_000551,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Jet,false
netflix,netflix_viewing_public,netflix_view_000552,,source_000001,2025-03-26,2025-03-26,date,2025-03-26,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Su Bükme Parşömeni,false
netflix,netflix_viewing_public,netflix_view_000553,,source_000001,2025-03-25,2025-03-25,date,2025-03-25,Avatar: The Last Airbender: Avatar: The Last Airbender: 1. Kitap: Avatar Roku,false
